           3        1250
  0.875856722447936       0.822587747089544       5.831068612467873E-003
  0.793084303109051       7.425327986084319E-002  0.928018270936585     
  0.832749259557428       0.302238422767382       5.847436747062997E-002
  0.398578259106330       0.567983461207986       0.315037849721599     
  0.796802298039287       0.111281240572643       0.897853391392871     
  0.696376379203046       0.390305436298233       0.639110544381846     
  0.214225621525746       0.983865609219564       0.801224693238780     
  2.594824051745251E-003  0.775449438911490       0.709497635861531     
  0.221553269229842       0.488679629069644       0.372622837625881     
  0.987860280539896       7.549420018541007E-002  0.453893257575540     
  0.930973253274673       0.911269768820110       0.385699271589721     
  0.913219166278665       8.023087858204932E-002  0.690419021847478     
  0.487142541635369       0.631427202220685       0.606819594548858     
  0.672588707027043       0.317554662931778       0.703870969744879     
  0.404911706884156       0.822049423993657       0.460867296053897     
  0.704549345600741       0.971638145199622       0.220989867013012     
  0.113009653801946       0.396512331302998       0.839195612041104     
  0.403474944315557       0.206219729747938       0.982740118882109     
  0.273397936596919       0.993527250573883       0.460123787685540     
  0.400209733293311       0.544261245644746       0.647293755793928     
  0.289931253830043       0.644050817351936       0.878928749220883     
  0.542883210883043       0.176501643379516       0.107145179113066     
  0.193412700407244       0.818393623253077       5.725464078907120E-002
  0.386998944401233       0.990026609111697       0.102669534146278     
  0.862500000890576       0.200961722099104       0.862304051078782     
  0.294017376839871       3.777072541905171E-002  0.560661210518424     
  0.533562876448427       0.946399773212139       0.629734419066190     
  0.595949855938431       0.235774544086696       0.544426894409714     
  0.630155373161288       0.900548069061051       0.815924278159421     
  0.565701516850212       0.776001237314242       0.937419358026535     
  0.651111112136599       0.197725613511482       0.168973099143576     
  0.729481756689933       0.269321760112582       0.306910117197483     
  0.208172671354691       0.422420389906378       0.777814893105190     
  0.444179616288871       0.731409823601056       0.312941305618738     
  0.759092016854704       0.615834036071734       0.614520856754049     
  0.741809666181830       0.186884609463248       0.577053965558105     
  0.498002915796938       0.920956752394009       1.188320294491583E-002
  0.471767397644104       0.106298551445537       4.072762255642923E-003
  0.231277385101922       2.134864209901285E-002  0.897889844756868     
  0.746706979102497       0.352261721595304       0.462380336272682     
  0.736385176699952       0.355111148759930       0.693749068290306     
  0.275160874886752       0.123424297892984       0.759118196798974     
  0.583617278657605       0.615105711055911       0.708162800964823     
  0.815193213192476       0.379826574253504       0.604228159114435     
  0.746030032361182       0.720221678828280       0.952017041817980     
  2.832756629578910E-002  0.666974370224783       0.170208506503944     
  0.528924857712635       0.542383811950042       0.169334470011959     
  0.412400196331560       0.875160340400704       0.602542642604616     
  0.194292597712423       8.153132858228058E-002  8.122203727433124E-002
  0.167934000619868       0.921110220856203       8.458306649213670E-002
  0.416066643486574       0.210052784930210       0.194965068051605     
  0.885070338952809       0.783075808808878       0.755530727198398     
  0.582847092087381       3.555571708001001E-002  0.152926399837594     
  0.782871147871038       0.799787640097526       0.643385052069894     
  0.419564737315756       0.756660354470893       2.171081297351933E-002
  2.428099469462617E-002  9.714315145144586E-002  0.377802810218761     
  0.762793600017881       0.506023644009609       0.991893959376487     
  1.844015976759302E-002  0.866772207280450       4.359882637201811E-002
  5.629486487482827E-002  0.902746043043868       7.990897111234357E-002
  0.493790690774194       0.720461061335722       3.685412049880255E-002
  0.101276370514413       0.135263357077439       0.564463615873551     
  0.374614597690403       0.214790211178906       0.335110287407587     
  0.401992489662655       0.306318394857022       0.998357661003432     
  0.337149652493055       0.450696641723259       0.559651160878291     
  0.119092520383589       0.220988543603581       0.668164855238986     
  0.405057613472406       0.899696370807564       0.759811708509918     
  0.762270445373368       5.308240815624803E-002  0.298557962001034     
  0.210742926184622       0.244628347825915       0.321097176658576     
  0.649488270378905       0.872048240212769       0.315435093274331     
  0.158361282879817       0.845791202919673       0.394195483302052     
  0.274026983088019       4.640830864417648E-003  0.321350503859479     
  0.455063873287489       0.626712141684503       0.357636423967357     
  0.884033122166438       0.306240536286703       0.757838648006451     
  0.614184212035339       0.170739331987147       0.464761931684223     
  0.681542664268577       0.959127482271675       0.709184932653194     
  7.837726439445612E-002  0.511084267144166       0.585400626416807     
  0.153700755473489       0.197752052363438       0.588283446153668     
  0.917202959750894       0.460731987916966       0.509100066159621     
  0.732107908571683       0.198552257789737       0.457767290952717     
  0.622494452591997       0.799800321917526       0.842038845444703     
  0.919053727816587       0.516995662331874       0.799614218979704     
  0.415186035582242       0.999956792218761       0.373095422849576     
  0.904564538918427       0.609357111060690       0.990063550954404     
  0.420653267649713       0.252582401721507       0.213350215523861     
  0.141073411326501       0.572353230626333       0.780368312416274     
  4.089156839800213E-002  2.757474842660758E-002  0.362634042661587     
  0.925641458797976       0.881671424928153       0.702245280933960     
  0.123984437221045       0.180169076339514       8.509346294819563E-002
  0.574773233316709       0.142551878055981       0.474112418154047     
  0.998819496901544       0.778365720604119       0.392072768102485     
  0.382201781723252       0.829875728832294       0.415293669467773     
  0.643384029477667       0.128525343222848       0.162891421860908     
  0.522671425448297       0.273201141609855       0.663714821178353     
  0.251639256900798       0.718021114371620       0.783185043637979     
  0.668438418217591       0.117692400237477       0.173212871292184     
  0.863774031596626       0.179974875085924       0.514437560330699     
  0.705843795089386       0.420947742546236       0.217979909166829     
  0.963284514322495       0.640177616111513       1.897017034351099E-002
  0.873323707949608       0.688197703797744       2.454737345060643E-002
  0.169051386122297       0.860563643345566       0.101002224527853     
  0.247462323882755       0.615178999626177       0.940286021644393     
  0.809897988029442       0.948155693520433       5.597944965504714E-002
  0.803735881260385       0.686851376845671       0.716674001848924     
  0.178957121079487       0.782746126192351       0.636083815743738     
  0.735936160457586       0.282273874614983       0.705357985084609     
  0.113933012673774       0.154553101461852       0.612987688325323     
  0.568677624844758       0.474820367693775       0.370874758122653     
  0.864023525007999       0.101826741665263       0.284332012370331     
  0.854296740430975       0.505810048893956       0.571041041304584     
  0.959433951206450       0.263396824891087       0.416638210608739     
  0.338345532659147       0.761255208731950       0.918799233202790     
  0.827920528302547       0.704484797027523       0.206550949046775     
  0.828215962927022       0.957888265801826       0.114302002226780     
  0.728204776019511       0.241190609755554       0.600893126370345     
  0.423210532857521       0.287406724612028       0.423811707191166     
  0.746313241513736       0.671345315903588       4.317492044990326E-002
  0.802852145974724       0.616107345264927       0.879303847784560     
  0.757105004672856       0.105360454393382       0.731098339028356     
  0.204120419151259       0.756899474345358       0.703183859014243     
  0.483979167946720       0.280407230292733       0.729580088525221     
  0.302387557319804       0.398701955047280       0.655090878569857     
  0.793186415182819       0.397480865375079       0.941707148703329     
  6.536258922695173E-002  0.980446296901410       0.154365160093195     
  0.789846254576430       0.644335883561777       0.451939274284447     
  0.130851464868697       0.952948835213039       0.158781222298929     
  0.157253863460653       0.171878871791858       6.885340570124759E-002
  0.553024628668600       0.171510949068903       0.542505841289179     
  0.332291260475645       0.389262821566005       2.651259082070091E-002
  0.700817548469402       0.613512512831279       3.298905948366500E-002
  0.882675413055069       4.941405178988082E-002  0.203779874519114     
  0.873292184541855       0.315719160640672       0.983496452959810     
  0.570356876347369       0.969355268122253       0.540536648102856     
  0.703954934531900       6.028504489186618E-002  4.124501510794559E-002
  8.517079625256234E-002  0.486271724725652       0.354036439253528     
  0.798214089520366       1.744344527027233E-002  0.306074437692913     
  0.306645628095082       0.702205421257512       0.159602854664550     
  4.253023658649527E-002  9.553617198046958E-002  0.398199639211859     
  0.251102618101855       0.789300089744154       0.206833040146533     
  0.124125459487859       7.680917742139648E-002  0.883024058796950     
  0.736077253039257       0.134838002483002       0.232171715579273     
  0.940942012695627       0.839181514145073       0.986457062349117     
  0.671075569019383       6.609121366299357E-002  0.218675489810955     
  0.443769027814439       4.346925006009921E-004  0.594632430720960     
  0.571294060703364       0.132747215350863       0.948911066473199     
  0.587091901294333       0.790609207563931       0.317013490454361     
  0.796461966214359       0.580343302958262       5.165904126643123E-002
  0.933414892451960       0.569162424830163       0.558921556690861     
  0.829996750480365       0.196568957394157       7.409849031752504E-003
  0.844972818075999       0.431605199671555       0.789366972211836     
  0.981992688714235       0.404088854951575       0.439557433297103     
  0.245877993246367       0.973131067918677       0.963708819316349     
  0.918915220120824       0.149329973241802       0.249254814901696     
  0.825103740735824       0.741691479014127       0.749295194023330     
  0.416097837671784       0.493367847491179       0.710177042225863     
  0.949106786248308       0.174644321130946       0.261580218670106     
  2.637769060307349E-002  0.340040401044969       0.729048745226646     
  0.288936812691217       0.189725561592109       0.896545183475286     
  0.729267022101066       0.901326984918113       0.511353324849638     
  0.202123501887776       0.203626579748587       0.745514917359112     
  0.195387485254526       0.419193828772508       0.781549216449112     
  0.148635910653533       0.945029590897034       0.258442262638170     
  0.536279982693398       0.841614997730251       0.517438891335532     
  0.197140525913305       0.846380845151082       0.883810300903335     
  0.432068533602088       0.899899787032734       6.331763387750769E-002
  0.679034486281652       0.931038214423807       0.883515989919591     
  0.758342398544355       0.321883944496575       0.449719517131409     
  2.565358447868124E-002  0.858293060657990       0.195106887064914     
  0.722066452435984       0.404931895164405       0.704121892270799     
  0.397929546806966       0.718554839062112       0.721656804597390     
  0.432948294934166       0.111264729619725       0.212171071690759     
  0.959199409248282       0.249590569741650       0.509358971051644     
  4.822261170433918E-002  0.361003522148960       0.751356963471202     
  0.673562307028469       0.547826017050636       0.489271512994578     
  0.382122081928130       0.127836831317344       0.878924161991361     
  0.330320192071244       0.413581188374385       0.220363338352592     
  4.870887945417992E-002  0.189757425398277       0.496368517722619     
  0.704263359244160       0.422360779671308       0.549253437056458     
  0.118602981363075       0.431109732316958       0.129349822176031     
  0.590836299220604       0.290100707513540       0.307204996288020     
  0.595473268821475       0.580978667076297       0.618389613722970     
  0.466698687369649       0.482466389895250       0.543086686712860     
  0.615786866909769       0.670449007762672       0.378631951838599     
  0.290530985544963       0.123654129221384       0.202311237899798     
  8.691768180020273E-002  0.861167253087839       4.090502507841538E-002
  0.905597131688032       0.998335292496949       0.108013040470475     
  7.154015502003620E-002  0.536047536211106       3.834410955163145E-002
  0.425079914336927       0.421094117124098       0.735888759396291     
  0.744585376367790       0.769824237765305       0.721589599426423     
  6.561626474251143E-003  0.329613457907523       0.293292360347626     
  4.815390617264519E-002  0.843893743926177       0.569885762147739     
  0.347477638877741       0.212008368699211       0.359292397526955     
  5.361471537372590E-002  5.676473343046479E-002  0.737698760677311     
  0.236373211765532       0.224642067260377       0.292548151624664     
  0.158024905916358       0.325393447493409       0.133713873273543     
  0.477719518638289       0.857530167740798       0.320843522563436     
  0.581310066586059       0.778820327110460       0.603836942615983     
  0.792981391494821       0.507462449434356       0.331231967152430     
  0.760487373285658       0.209514328655189       0.443441207377473     
  0.528047901989924       0.802205185027531       0.429981545334882     
  0.712077079586009       0.404187300873883       0.590095087959468     
  0.982764477625013       8.930615176960012E-002  0.302558950948301     
  4.991476994136126E-002  0.668215218837508       0.178782606588919     
  0.316001630788733       0.520302003354611       0.217874417788966     
  0.149632369968458       0.959707669250270       0.291326053795737     
  8.042616994875675E-002  7.820942981531899E-002  0.747050117933777     
  0.980063189428936       0.503276313086266       0.439034028592468     
  0.270595280919502       0.380985032945744       0.292186756076232     
  0.262023221828031       0.662520581071380       0.483378317713344     
  0.747518609994593       5.941285660960365E-002  0.620308385568769     
  0.881408959124124       0.175851052136784       0.158300080083081     
  0.907070966018843       0.824800775902375       0.248266513507186     
  0.351445085775494       0.593162430179680       0.770360094253255     
  0.844338403441366       0.354780254027024       0.277018508662736     
  0.857812320307849       0.981397886489898       0.928323705637600     
  0.849143323105378       9.679238508797824E-002  0.964617197398309     
  0.310853885683501       5.804646989980232E-003  0.758905980040787     
  0.778806343301449       0.422698550359055       0.135424822341236     
  0.593072245088936       5.564186616314500E-002  4.299533118242536E-002
  0.455554706380772       0.661201441288981       0.887014391550896     
  0.646739498233821       0.634655529142226       0.215694795983870     
  0.226734412960906       0.805317257741449       0.487081527431462     
  0.952691554081988       0.156173589301647       0.312323943035460     
  0.278959175437469       2.464046240525283E-002  1.220384195322474E-003
  0.569494120034854       0.592807486834300       0.128391882364317     
  0.842734378125713       0.807911895063011       0.904956463687725     
  0.640909333469947       0.487651359033940       0.768709717011229     
  0.366832090160216       0.566853229041454       0.886810041209147     
  0.127570072116077       0.399402614659267       0.384662986591622     
  0.798155392447116       0.127555764206797       8.764008546686121E-002
  0.292815118976535       0.294044775885439       7.045060814744858E-002
  0.230048494205866       0.962113105589342       0.398564245029334     
  0.817431000285610       0.518786802467367       0.517554811198337     
  0.155985661437167       0.725922181598554       0.184384873450135     
  0.638137037047020       0.911400979137551       0.735488747487096     
  0.792135378034554       0.169009722008289       0.959920464359799     
  0.189488553491666       0.124531000193737       0.709008212325021     
  0.867263632229252       0.285012057621974       0.321207924886920     
  0.189995442121109       0.851780683920418       0.149516711807307     
  0.174123932048927       0.507116694517861       0.467993286335574     
  0.608497859315162       0.144644949722486       0.490779470520212     
  0.933983307978407       0.825933302847821       0.627448124500498     
  0.416106464047473       0.177878033891149       0.784910531582959     
  0.600586190377280       0.323111043527926       5.369405474699774E-004
  0.629914991344685       6.968781721008203E-002  0.631247330762455     
  0.676363705420360       0.527227132494703       0.182796484109806     
  0.323391161620732       7.483178999307651E-002  1.312885112871988E-002
  0.373060240740943       0.737276817983262       0.788483416671440     
  4.766146002859990E-002  0.840244392129020       0.179052825188026     
  0.487029558232757       0.874623497176447       0.355346959179495     
  0.336040024907980       0.830173173716625       0.758979565702965     
  0.892176253644273       0.816927778738950       0.623398656951675     
  0.210206830812422       0.821637147962653       0.129832964407188     
  0.707713330702684       0.684482715176897       0.983595587129528     
  0.712525212934539       0.419337726963547       0.972920594130757     
  0.729924253208357       0.135637406971855       0.534348197011088     
  0.329818089508701       0.511905362136640       8.849029313850893E-003
  0.327566109524629       0.552563371121829       0.736862971276673     
  0.650602912204920       5.333802920474310E-002  0.752004382163458     
  0.634378319104274       0.880633315469058       5.966701874122785E-002
  0.468641545080826       0.412207485194148       0.936346058542566     
  0.748483807137758       0.672404669762772       0.158685458585743     
  0.769292654185496       0.956353962556498       0.975111723823702     
  0.146448191929653       0.924118475778991       0.387271431236560     
  0.760963809062690       0.259340751470981       0.216915875877183     
  0.515542473095054       0.393685059837638       0.315479120619466     
  0.219203790478558       8.349545956454878E-002  0.260595205310076     
  0.460534974069088       0.218853665796370       0.295793786711279     
  0.699366969729862       0.681919640844300       0.261235178078054     
  0.238821846106954       0.469821126635556       0.592180042683753     
  0.883072567200830       0.655740226496903       0.687386485481564     
  6.704569919914199E-002  9.056280678968792E-002  0.933055387488428     
  0.892991622865332       0.203567276849978       0.243274927920833     
  0.361334956583320       0.596765926911077       0.649307179353716     
  0.630430153844208       0.212317658144515       0.216740899916261     
  0.803123879370059       0.556621063646296       0.509190145079587     
  0.291223141715846       0.720219089751420       0.948065765474730     
  0.295401852628755       0.189613162128775       0.401701542150522     
  0.317715086511234       0.990291942458046       0.977966230421851     
  0.255229319303525       3.238297987382540E-002  0.742444930648345     
  0.709437112930301       0.965260631426773       0.496635446890262     
  0.692172441554561       0.793733085257611       0.945506133310505     
  0.353116072721251       0.906471964926512       0.376055177284725     
  0.606747293646223       5.452819244698441E-002  0.159689324243735     
  0.448022996579275       0.294780036926410       0.440114225917359     
  0.332783633045204       0.533862488054814       0.785349331681938     
  0.751543824971291       0.934026326235493       0.297641133097697     
  0.591131453516973       0.499056368796057       0.408685462427448     
  0.620869907910907       0.237438507928640       0.750084546281576     
  0.652122782278077       0.688416617231169       0.450695450095977     
  0.293314305102320       0.268204816522732       0.414007304325057     
  1.340442576416588E-002  0.625780050731870       0.619222215206309     
  0.204026703882156       0.873740388670903       9.282488929578811E-002
  9.034460721504466E-002  0.607542175632474       3.721578892476014E-002
  4.163478386539800E-002  7.055919431034998E-003  0.808619843205755     
  0.566151070931386       0.446963795922660       0.516297997387744     
  0.998798787546294       0.335337851431088       0.436996597398403     
  0.130905022438116       0.291295800712026       0.124406911234645     
  0.679350201387314       0.463542218506842       0.485545424870848     
  7.516587078063688E-002  0.128923667109809       0.173086365550915     
  0.233366974087521       6.497532572732419E-002  0.623249098181804     
  0.496866439577958       0.856045758707396       0.932180678115857     
  0.975119790008840       1.824147605827329E-003  0.643776290920089     
  2.941879886230350E-002  0.474627084258618       0.228075210184973     
  0.787029570386517       0.256861334123282       0.110316442501218     
  0.739760010912827       0.823315626933158       1.352446672952716E-003
  0.850415588023756       0.375573496298746       0.241256132026562     
  0.574016064308287       0.529775499846281       0.199447370112420     
  0.183623661570256       0.898891625183534       0.231064914558323     
  0.429825800254564       0.838808214896682       6.097205829928848E-002
  0.481953124499886       0.256726429714703       0.596586213312031     
  0.684450086754865       0.214946861970463       0.760797676941286     
  0.400407143418959       0.609791338831308       0.795671613715628     
  0.223427496380795       0.374466787013074       0.882092504286142     
  0.219834130111104       0.241324553970520       9.134197782914513E-002
  0.171425331184246       0.577224259760258       0.757289493628593     
  0.301340922067863       0.713529880461300       0.126036077604194     
  0.783193046958840       0.941331596585541       0.823271289457593     
  0.590566422882557       0.342852347131096       0.798998661299647     
  0.446660698375738       0.489653208116312       0.794124787440805     
  0.292300850546719       0.372059482906505       0.275049333171543     
  0.255811326086503       0.459803983142291       0.699584381871237     
  0.598372873785762       0.483913424952253       0.911483728548565     
  0.517157442848375       0.703751177908316       0.649517726716122     
  0.567524829990979       0.118825322529372       0.422995220382973     
  0.602580088758518       0.512134094038697       0.491325124056373     
  0.798266494112391       0.959238439116284       0.778330851885546     
  0.144793795564897       0.712170966218472       0.817930026689567     
  0.886145279892881       0.770832377262762       0.995430830685243     
  0.659346115796090       0.837561993949472       0.651185206300923     
  0.742743008366391       0.477853138287326       0.113578202041866     
  0.244165695623533       0.268744188287880       0.472638161468432     
  0.421310122037008       0.187386692933677       0.694254140374995     
  0.733216546626484       0.516305199305499       0.531413608775546     
  0.383009530862704       0.890260696724130       0.850044225926397     
  0.888492808454616       0.343939898179327       0.719943524894862     
  0.623643259522353       0.915918055387694       0.766869951125208     
  0.917049994668572       0.278174190616610       0.765948386446391     
  0.632411154804260       0.835330265575586       0.761953866465984     
  0.877670570091342       0.174491218678538       0.817548643095247     
  0.688005653433724       0.822718060543310       0.649594127300893     
  0.501287557002828       0.373816782503587       0.823120109255056     
  0.534107784926500       5.148008483266783E-002  0.306609804305170     
  0.176514653025076       0.410390470588202       0.535379213051512     
  0.891672166433246       0.823454340916879       0.387366129051018     
  0.968440964034515       0.257209965895324       0.216392353360238     
  0.248136415188943       0.984756936181493       0.347336762362916     
  0.870186522587133       5.415086802226657E-002  8.880288272548684E-002
  8.222586195412926E-002  0.151149241182806       0.915024991974756     
  0.508222539536149       0.516583215868832       0.820691815465130     
  0.530727734841339       0.185977105427558       0.736487484351468     
  0.692293105574749       0.723628574287717       0.136321811278981     
  0.883949197891950       0.996261811201577       0.454788003888437     
  0.623066626470844       0.199127960449958       0.865483501258350     
  0.133137352912069       0.100827170335832       0.240381599139625     
  0.343994870893453       0.558398757811585       0.194093997356477     
  0.566149057877561       0.462554270083602       0.483119023062808     
  0.257314501270527       0.491135740534652       0.150026280783225     
  0.395221531667667       0.160855322458177       0.552104648635207     
  0.912345696962150       0.171462478849250       0.404338617049521     
  0.234939648755765       0.899346884081364       0.516491690139189     
  3.322744873554120E-004  0.398941724519266       0.390982810050965     
  0.777752447458429       0.881458826793356       0.708311059142666     
  0.249100705689545       5.088651474814561E-002  0.706241606283250     
  1.943318529604965E-002  0.794838688132020       0.452685690241997     
  7.165862810378107E-002  0.861860612061875       0.979136078723968     
  0.292954297224578       0.977322811760211       0.875666387580167     
  0.165533977127814       0.737789684772547       0.606900563736700     
  0.432513916289285       0.745107596430063       0.932102935029541     
  0.901094729356956       0.946979420023619       8.239754941491007E-002
  0.877718077323415       0.710874910198322       0.191028828377579     
  0.883162105022359       0.874204507706398       0.141788010044014     
  0.986602100479032       0.716548567128659       0.492333047486985     
  0.707007992591558       0.152683756304029       0.938917272634788     
  0.566090009695687       0.526515171282826       0.141451055660536     
  0.665993521739471       0.119932134260531       0.602054294280062     
  4.922054437163568E-003  0.286602671892022       0.363090584456314     
  0.502322119985417       0.206054417190433       0.715342237988527     
  9.341561605237748E-004  7.204809371572345E-002  0.967512388824741     
  0.289221422552978       0.415395659538279       0.381270678438249     
  0.736469788756188       7.956470398372016E-002  0.373196026646374     
  0.509246971125710       0.895336376551347       4.785569294715938E-002
  0.821240724905142       0.780392029012236       0.350991198250209     
  0.252056126680584       0.982148287111241       0.929250541136736     
  0.521823504639322       0.221872411602714       0.972865273567636     
  0.454516692847906       0.222041676227721       5.850279469636143E-002
  1.610126410080464E-002  0.277566879332617       0.658135597101191     
  0.218348668683151       5.730110959643222E-002  0.989242551888159     
  0.128040000276360       0.855495847164254       0.977355666493637     
  0.728317315646898       0.572973611626194       0.156676405722971     
  0.654336788513988       0.898994781735610       0.998274382601175     
  0.160812044362083       0.321312931511364       0.297627551620053     
  0.562723134100188       0.539485194187723       1.442612950979776E-002
  0.805154003872577       0.711968397496878       0.731358338690109     
  0.436549287804723       0.958845147165392       0.847568187882794     
  0.152705591162655       2.057612349696942E-002  0.986709822840211     
  0.583628630548916       0.486363378046493       0.986174331896386     
  0.817180587193159       0.895518127884267       0.412748992016382     
  0.777588062963906       0.449814549756346       0.948819426190875     
  0.640656717799519       0.275005042262109       0.804704345017609     
  0.842613448678581       0.515519791198513       0.353334021304450     
  0.535204960728259       0.753068618947095       1.365901863249788E-002
  0.295338524553819       0.309570940823075       0.558201695534932     
  0.686791829009216       0.892882451366170       0.990077166425323     
  0.940948271183576       0.641293388097517       0.162456935648266     
  0.124434654403918       0.359249837946256       0.937451090050553     
  0.977746978452657       0.992103257369610       0.331784763467360     
  0.166871241845216       5.455269740753763E-002  0.627397311073155     
  0.187936490855460       0.436469411523965       0.680073671884024     
  0.657940647995543       0.873233717505290       5.094039688349399E-002
  0.701526702674928       0.235386603049869       0.662554531505859     
  0.962969125645408       0.334474914441987       0.969811533779826     
  0.612870129334721       0.474800266026529       0.630748730904255     
  0.207497209141619       0.146272697222037       0.410343655794491     
  0.207630349159510       0.885172570235871       0.659438770288738     
  0.478641659805802       0.264684634049513       0.748161421899552     
  0.756040164392167       0.244224785714925       0.192306607657140     
  0.189521265267072       0.224433942733744       0.866766335291385     
  0.274729364715514       0.980372549189097       0.162164820723240     
  0.718992157892478       0.450161619700368       0.311575041843521     
  0.352811149316349       0.499259525647879       0.990054284760081     
  0.643592127461605       0.618025834919975       6.010873760527113E-002
  0.429077655296586       0.486248781593118       0.422682460829619     
  0.880296713125527       0.242436372026378       0.334909567361377     
  9.208486733362699E-002  0.865682112790167       0.119621012903650     
  0.676141799647384       0.148051779523678       0.465931726900951     
  0.776384501248914       0.849399935081131       0.824405023862805     
  0.888662518251832       0.349173380378511       0.811388693269359     
  0.424278110295365       0.205521181444311       0.395252337025687     
  0.609747297516334       0.860365238101707       0.711279506543071     
  0.487429472818739       0.598755012217059       0.682225633407559     
  0.891611214627954       0.938443457599585       0.254776398956772     
  0.437579881956004       0.295870511396319       0.922877301669012     
  0.601100612009666       0.724803920652871       0.327804369322662     
  0.785839145908283       0.888868029021555       3.089735686139911E-002
  0.291488480650130       5.541764419083461E-002  0.230213267061918     
  2.617229671433806E-002  0.442312037384380       0.959948761200365     
  0.832740460421394       0.821079216800504       0.942918501863288     
  0.501990463896276       0.312827414642241       9.086172688903585E-002
  0.373816477495431       0.721282358425202       0.885893781809587     
  0.795308139455127       0.265868698059972       0.343241603195451     
  0.785876315925030       0.401040908456070       0.345806416307364     
  0.764832810969458       0.760200187851215       0.330298190505870     
  0.590431624179094       0.149555043183350       0.914803604017153     
  0.620790926631180       0.766483385186216       0.245926053218410     
  0.160437516699167       0.897094063578635       0.783997898753648     
  0.303543614596690       0.448877456204305       0.680037542620296     
  0.704532364795566       0.840260112854701       0.736066479964949     
  0.623774862857936       0.550073337627683       8.660533435710382E-002
  0.744915843157956       0.991361954838858       0.630367506566101     
  0.810924776796532       0.414294756117767       0.755002700339642     
  0.316363971629616       0.734927090568840       0.711520064845310     
  0.474593746634417       0.367078360729692       0.166905342222635     
  0.924179709775034       0.662997126744479       4.012036482348611E-002
  0.156210555824403       0.709664814789550       0.691878814627275     
  0.327936557063184       0.523225184750808       0.752409406916609     
  0.921890199818026       0.395624245343757       0.498226146841990     
  0.199360767354101       0.780808926266038       0.906899915582728     
  0.972409062858096       0.304576244619200       0.768009483013676     
  0.661219756213797       0.175345281094475       0.142778050683501     
  0.799424968637116       0.490274433360121       0.453850265395488     
  0.938436900157077       0.507243722731115       0.742220622994355     
  0.779614308973408       0.363470812744935       0.453065832383276     
  0.528177191920140       0.631029215472508       8.098055323741710E-002
  0.185646150158682       0.997468347095328       0.506341647374927     
  0.494797504533914       6.901853478819837E-002  0.868358577513357     
  0.366321620595332       0.554043569645705       0.725804795833959     
  0.127039908337589       0.738549190003741       0.979902967946487     
